,Confirmed,Country/Region,Date,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,Active,Closed
3276,56.0,Kuwait,03-04-2020,0.0,2020-03-02 20:33:02,29.5,47.75,NA,0.0,56.0,0.0
3277,56.0,Norway,03-04-2020,0.0,2020-03-04 19:33:03,60.472,8.4689,NA,0.0,56.0,0.0
3278,52.0,Bahrain,03-04-2020,0.0,2020-03-04 19:33:03,26.0275,50.55,NA,0.0,52.0,0.0
3279,50.0,Malaysia,03-04-2020,0.0,2020-03-04 13:03:08,2.5,112.5,NA,22.0,28.0,22.0
3280,45.0,United States,03-04-2020,0.0,2020-03-02 19:53:03,35.4437,139.638,Unassigned Location (From Diamond Princess),0.0,45.0,0.0
3281,43.0,Thailand,03-04-2020,1.0,2020-03-02 06:23:04,15.0,101.0,NA,31.0,11.0,32.0
3282,42.0,Taiwan,03-04-2020,1.0,2020-03-03 06:43:02,23.7,121.0,Taiwan,12.0,29.0,13.0
3283,38.0,Netherlands,03-04-2020,0.0,2020-03-04 12:33:03,52.1326,5.2913,NA,0.0,38.0,0.0
3284,35.0,Iraq,03-04-2020,2.0,2020-03-04 20:43:02,33.0,44.0,NA,0.0,33.0,2.0
3285,35.0,Sweden,03-04-2020,0.0,2020-03-04 12:33:03,63.0,16.0,NA,0.0,35.0,0.0
3286,31.0,United States,03-04-2020,9.0,2020-03-04 19:53:02,47.548,-121.9836,"King County, WA",1.0,21.0,10.0
3287,29.0,Austria,03-04-2020,0.0,2020-03-04 19:33:03,47.5162,14.5501,NA,0.0,29.0,0.0
3288,28.0,India,03-04-2020,0.0,2020-03-04 12:33:03,21.0,78.0,NA,3.0,25.0,3.0
3289,27.0,United Arab Emirates,03-04-2020,0.0,2020-03-03 23:43:02,24.0,54.0,NA,5.0,22.0,5.0
3290,26.0,Iceland,03-04-2020,0.0,2020-03-04 19:33:03,64.9631,-19.0208,NA,0.0,26.0,0.0
3291,23.0,Belgium,03-04-2020,0.0,2020-03-04 12:33:03,50.8333,4.0,NA,1.0,22.0,1.0
3292,22.0,Australia,03-04-2020,1.0,2020-03-04 20:43:03,-33.8688,151.2093,New South Wales,4.0,17.0,5.0
3293,19.0,Canada,03-04-2020,0.0,2020-03-03 20:03:08,43.6532,-79.3832,"Toronto, ON",2.0,17.0,2.0
3294,18.0,China,03-04-2020,0.0,2020-02-21 04:43:02,35.7452,95.9956,Qinghai,18.0,0.0,18.0
3295,16.0,San Marino,03-04-2020,1.0,2020-03-04 19:33:03,43.9424,12.4578,NA,0.0,15.0,1.0
3296,16.0,Vietnam,03-04-2020,0.0,2020-02-25 08:53:02,16.0,108.0,NA,16.0,0.0,16.0
3297,15.0,Israel,03-04-2020,0.0,2020-03-04 12:43:03,31.0,35.0,NA,1.0,14.0,1.0
3298,15.0,Oman,03-04-2020,0.0,2020-03-04 19:33:03,21.0,57.0,NA,2.0,13.0,2.0
3299,13.0,Lebanon,03-04-2020,0.0,2020-03-04 16:53:02,33.8547,35.8623,NA,1.0,12.0,1.0
3300,12.0,Algeria,03-04-2020,0.0,2020-03-04 19:33:03,28.0339,1.6596,NA,0.0,12.0,0.0
3301,12.0,Canada,03-04-2020,0.0,2020-03-04 04:23:05,49.2827,-123.1207,British Columbia,3.0,9.0,3.0
3302,11.0,Australia,03-04-2020,0.0,2020-03-03 15:23:03,-28.0167,153.4,Queensland,1.0,10.0,1.0
3303,11.0,United States,03-04-2020,0.0,2020-03-03 23:33:03,37.3541,-121.9552,"Santa Clara, CA",1.0,10.0,1.0
3304,10.0,Australia,03-04-2020,0.0,2020-03-04 12:43:03,-37.8136,144.9631,Victoria,4.0,6.0,4.0
3305,10.0,Croatia,03-04-2020,0.0,2020-03-04 16:53:02,45.1667,15.5,NA,0.0,10.0,0.0
3306,10.0,Denmark,03-04-2020,0.0,2020-03-04 00:03:15,56.2639,9.5018,NA,0.0,10.0,0.0
3307,10.0,Ecuador,03-04-2020,0.0,2020-03-04 19:33:03,-1.8312,-78.1834,NA,0.0,10.0,0.0
3308,10.0,Macau,03-04-2020,0.0,2020-03-03 12:33:02,22.1667,113.55,Macau,9.0,1.0,9.0
3309,10.0,United States,03-04-2020,0.0,2020-03-04 21:23:10,41.122,-73.7949,"Westchester County, NY",0.0,10.0,0.0
3310,9.0,Greece,03-04-2020,0.0,2020-03-04 19:33:03,39.0742,21.8243,NA,0.0,9.0,0.0
3311,8.0,Czech Republic,03-04-2020,0.0,2020-03-04 19:33:03,49.8175,15.473,NA,0.0,8.0,0.0
3312,8.0,Qatar,03-04-2020,0.0,2020-03-04 00:03:15,25.3548,51.1839,NA,0.0,8.0,0.0
3313,8.0,United States,03-04-2020,1.0,2020-03-04 19:53:02,48.033,-121.8339,"Snohomish County, WA",0.0,7.0,1.0
3314,7.0,United States,03-04-2020,0.0,2020-03-04 18:13:18,34.0522,-118.2437,"Los Angeles, CA",0.0,7.0,0.0
3315,6.0,Belarus,03-04-2020,0.0,2020-03-04 12:43:03,53.7098,27.9534,NA,0.0,6.0,0.0
3316,6.0,Finland,03-04-2020,0.0,2020-03-01 23:23:02,64.0,26.0,NA,1.0,5.0,1.0
3317,6.0,Ireland,03-04-2020,0.0,2020-03-04 21:13:07,53.1424,-7.6921,NA,0.0,6.0,0.0
3318,5.0,Australia,03-04-2020,0.0,2020-03-04 21:03:07,-34.9285,138.6007,South Australia,2.0,3.0,2.0
3319,5.0,Mexico,03-04-2020,0.0,2020-03-03 10:03:04,23.0,-102.0,NA,1.0,4.0,1.0
3320,5.0,Pakistan,03-04-2020,0.0,2020-03-03 04:33:03,30.3753,69.3451,NA,0.0,5.0,0.0
3321,5.0,Portugal,03-04-2020,0.0,2020-03-04 12:43:03,39.3999,-8.2245,NA,0.0,5.0,0.0
3322,4.0,Brazil,03-04-2020,0.0,2020-03-04 20:33:02,-14.235,-51.9253,NA,0.0,4.0,0.0
3323,4.0,Romania,03-04-2020,0.0,2020-03-04 00:53:02,46.0,25.0,NA,1.0,3.0,1.0
3324,4.0,Senegal,03-04-2020,0.0,2020-03-04 20:43:02,14.4974,-14.4524,NA,0.0,4.0,0.0
3325,4.0,United States,03-04-2020,0.0,2020-03-02 20:33:02,41.7377,-87.6976,"Cook County, IL",2.0,2.0,2.0
3326,3.0,Azerbaijan,03-04-2020,0.0,2020-03-01 02:43:03,40.1431,47.5769,NA,0.0,3.0,0.0
3327,3.0,Georgia,03-04-2020,0.0,2020-03-01 15:43:03,42.3154,43.3569,NA,0.0,3.0,0.0
3328,3.0,New Zealand,03-04-2020,0.0,2020-03-04 20:13:11,-40.9006,174.886,NA,0.0,3.0,0.0
3329,3.0,Philippines,03-04-2020,1.0,2020-02-12 07:43:02,13.0,122.0,NA,1.0,1.0,2.0
3330,3.0,Russia,03-04-2020,0.0,2020-03-02 21:23:04,60.0,90.0,NA,2.0,1.0,2.0
3331,3.0,Saint Barthelemy,03-04-2020,0.0,2020-03-04 02:43:03,17.9,-62.8333,NA,0.0,3.0,0.0
3332,3.0,United States,03-04-2020,0.0,2020-03-04 02:13:11,33.7879,-117.8531,"Orange County, CA",0.0,3.0,0.0
3333,2.0,Australia,03-04-2020,1.0,2020-03-01 02:43:03,-31.9505,115.8605,Western Australia,0.0,1.0,1.0
3334,2.0,Egypt,03-04-2020,0.0,2020-03-01 23:33:03,26.0,30.0,NA,1.0,1.0,1.0
3335,2.0,Estonia,03-04-2020,0.0,2020-03-03 23:53:03,58.5953,25.0136,NA,0.0,2.0,0.0
3336,2.0,Hungary,03-04-2020,0.0,2020-03-04 19:33:03,47.1625,19.5033,NA,0.0,2.0,0.0
3337,2.0,Indonesia,03-04-2020,0.0,2020-03-02 18:03:04,-0.7893,113.9213,NA,0.0,2.0,0.0
3338,2.0,United States,03-04-2020,0.0,2020-03-03 03:33:02,33.8034,-84.3963,"Fulton County, GA",0.0,2.0,0.0
3339,2.0,United States,03-04-2020,0.0,2020-03-03 23:33:03,43.9088,-71.826,"Grafton County, NH",0.0,2.0,0.0
3340,2.0,United States,03-04-2020,0.0,2020-03-03 18:33:02,27.9904,-82.3018,"Hillsborough, FL",0.0,2.0,0.0
3341,2.0,United States,03-04-2020,1.0,2020-03-04 19:53:02,39.0916,-120.8039,"Placer County, CA",0.0,1.0,1.0
3342,2.0,United States,03-04-2020,0.0,2020-03-02 03:43:02,41.824,-71.4128,"Providence, RI",0.0,2.0,0.0
3343,2.0,United States,03-04-2020,0.0,2020-02-27 20:33:02,38.4747,-121.3542,"Sacramento County, CA",0.0,2.0,0.0
3344,2.0,United States,03-04-2020,0.0,2020-02-03 03:53:02,36.5761,-120.9876,"San Benito, CA",0.0,2.0,0.0
3345,2.0,United States,03-04-2020,0.0,2020-02-21 05:43:02,32.7157,-117.1611,"San Diego County, CA",1.0,1.0,1.0
3346,2.0,United States,03-04-2020,0.0,2020-03-03 00:43:02,37.563,-122.3255,"San Mateo, CA",0.0,2.0,0.0
3347,2.0,United States,03-04-2020,0.0,2020-03-03 03:03:02,45.547,-123.1386,"Washington County, OR",0.0,2.0,0.0
3348,1.0,Afghanistan,03-04-2020,0.0,2020-02-24 23:33:02,33.0,65.0,NA,0.0,1.0,0.0
3349,1.0,Andorra,03-04-2020,0.0,2020-03-02 20:23:16,42.5063,1.5218,NA,0.0,1.0,0.0
3350,1.0,Argentina,03-04-2020,0.0,2020-03-04 01:33:07,-38.4161,-63.6167,NA,0.0,1.0,0.0
3351,1.0,Armenia,03-04-2020,0.0,2020-03-01 19:53:02,40.0691,45.0382,NA,0.0,1.0,0.0
3352,1.0,Australia,03-04-2020,0.0,2020-03-04 19:43:02,-12.4634,130.8456,Northern Territory,0.0,1.0,0.0
3353,1.0,Australia,03-04-2020,0.0,2020-03-02 20:53:02,-41.4545,145.9707,Tasmania,0.0,1.0,0.0
3354,1.0,Cambodia,03-04-2020,0.0,2020-02-12 07:43:02,11.55,104.9167,NA,1.0,0.0,1.0
3355,1.0,Canada,03-04-2020,0.0,2020-02-28 05:23:07,45.5017,-73.5673," Montreal, QC",0.0,1.0,0.0
3356,1.0,Canada,03-04-2020,0.0,2020-02-12 18:53:03,42.9849,-81.2453,"London, ON",1.0,0.0,1.0
3357,1.0,Chile,03-04-2020,0.0,2020-03-04 01:33:07,-35.6751,-71.543,NA,0.0,1.0,0.0
3358,1.0,Dominican Republic,03-04-2020,0.0,2020-03-02 16:33:02,18.7357,-70.1627,NA,0.0,1.0,0.0
3359,1.0,Faroe Islands,03-04-2020,0.0,2020-03-04 12:53:03,61.8926,-6.9118,NA,0.0,1.0,0.0
3360,1.0,Gibraltar,03-04-2020,0.0,2020-03-04 13:03:13,36.1408,-5.3536,NA,0.0,1.0,0.0
3361,1.0,Jordan,03-04-2020,0.0,2020-03-03 15:33:02,31.24,36.51,NA,0.0,1.0,0.0
3362,1.0,Latvia,03-04-2020,0.0,2020-03-04 01:33:07,56.8796,24.6032,NA,0.0,1.0,0.0
3363,1.0,Liechtenstein,03-04-2020,0.0,2020-03-04 01:33:07,47.14,9.55,NA,0.0,1.0,0.0
3364,1.0,Lithuania,03-04-2020,0.0,2020-02-28 16:23:03,55.1694,23.8813,NA,0.0,1.0,0.0
3365,1.0,Luxembourg,03-04-2020,0.0,2020-03-03 00:23:16,49.8144,6.1317,NA,0.0,1.0,0.0
3366,1.0,China,03-04-2020,0.0,2020-02-12 06:43:02,31.6927,88.0924,Tibet,1.0,0.0,1.0
3367,1.0,Monaco,03-04-2020,0.0,2020-02-29 00:33:01,43.7333,7.4167,NA,0.0,1.0,0.0
3368,1.0,Morocco,03-04-2020,0.0,2020-03-03 15:33:02,31.7917,-7.0926,NA,0.0,1.0,0.0
3369,1.0,Nepal,03-04-2020,0.0,2020-02-12 14:43:03,28.1667,84.25,NA,1.0,0.0,1.0
3370,1.0,Nigeria,03-04-2020,0.0,2020-02-28 16:23:03,9.082,8.6753,NA,0.0,1.0,0.0
3371,1.0,Macedonia,03-04-2020,0.0,2020-02-27 16:23:03,41.6086,21.7453,NA,0.0,1.0,0.0
3372,1.0,Poland,03-04-2020,0.0,2020-03-04 15:13:18,51.9194,19.1451,NA,0.0,1.0,0.0
3373,1.0,Saudi Arabia,03-04-2020,0.0,2020-03-02 23:53:02,24.0,45.0,NA,0.0,1.0,0.0
3374,1.0,Sri Lanka,03-04-2020,0.0,2020-02-08 03:43:03,7.0,81.0,NA,1.0,0.0,1.0
3375,1.0,Tunisia,03-04-2020,0.0,2020-03-04 01:33:07,34.0,9.0,NA,0.0,1.0,0.0
3376,1.0,United States,03-04-2020,0.0,2020-03-03 14:33:03,42.1767,-71.1449," Norfolk County, MA",0.0,1.0,0.0
3377,1.0,United States,03-04-2020,0.0,2020-03-03 23:53:03,37.8715,-122.273,"Berkeley, CA",0.0,1.0,0.0
3378,1.0,United States,03-04-2020,0.0,2020-02-28 21:13:12,42.3601,-71.0589,"Boston, MA",1.0,0.0,1.0
3379,1.0,United States,03-04-2020,0.0,2020-03-04 04:23:05,37.8534,-121.9018,"Contra Costa County, CA",0.0,1.0,0.0
3380,1.0,United States,03-04-2020,0.0,2020-02-21 05:13:09,40.745,-123.8695,"Humboldt County, CA",0.0,1.0,0.0
3381,1.0,United States,03-04-2020,0.0,2020-03-03 15:53:03,43.0731,-89.4012,"Madison, WI",1.0,0.0,1.0
3382,1.0,United States,03-04-2020,0.0,2020-03-03 17:33:02,33.2918,-112.4291,"Maricopa County, AZ",0.0,1.0,0.0
3383,1.0,United States,03-04-2020,0.0,2020-03-02 01:53:03,40.7128,-74.006,"New York City, NY",0.0,1.0,0.0
3384,1.0,United States,03-04-2020,0.0,2020-02-13 18:53:02,29.4241,-98.4936,"San Antonio, TX",0.0,1.0,0.0
3385,1.0,United States,03-04-2020,0.0,2020-03-02 03:23:06,27.3364,-82.5307,"Sarasota, FL",0.0,1.0,0.0
3386,1.0,United States,03-04-2020,0.0,2020-03-02 20:53:02,38.578,-122.9888,"Sonoma County, CA",0.0,1.0,0.0
3387,1.0,United States,03-04-2020,0.0,2020-02-25 21:23:03,33.4255,-111.94,"Tempe, AZ",1.0,0.0,1.0
3388,1.0,United States,03-04-2020,0.0,2020-03-02 20:23:16,45.775,-118.7606,"Umatilla, OR",0.0,1.0,0.0
3389,1.0,United States,03-04-2020,0.0,2020-03-03 20:53:02,35.8032,-78.5661,"Wake County, NC",0.0,1.0,0.0
3390,1.0,Ukraine,03-04-2020,0.0,2020-03-03 15:33:02,48.3794,31.1656,NA,0.0,1.0,0.0
3391,0.0,Australia,03-04-2020,0.0,2020-02-29 02:03:10,35.4437,139.638,From Diamond Princess,0.0,0.0,0.0
3392,0.0,United States,03-04-2020,0.0,2020-02-24 23:33:02,29.3829,-98.6134,"Lackland, TX (From Diamond Princess)",0.0,0.0,0.0
3393,0.0,United States,03-04-2020,0.0,2020-02-24 23:33:02,41.2545,-95.9758,"Omaha, NE (From Diamond Princess)",0.0,0.0,0.0
3394,0.0,United States,03-04-2020,0.0,2020-02-24 23:33:02,38.2721,-121.9399,"Travis, CA (From Diamond Princess)",0.0,0.0,0.0
3395,67466.0,China,03-05-2020,2902.0,2020-03-05 14:53:03,30.9756,112.2707,Hubei,40592.0,23972.0,43494.0
3396,6088.0,South Korea,03-05-2020,35.0,2020-03-05 09:03:09,36.0,128.0,NA,41.0,6012.0,76.0
3397,3858.0,Italy,03-05-2020,148.0,2020-03-05 17:43:03,43.0,12.0,NA,414.0,3296.0,562.0
3398,3513.0,Iran,03-05-2020,107.0,2020-03-05 13:43:04,32.0,53.0,NA,739.0,2667.0,846.0
3399,1351.0,China,03-05-2020,7.0,2020-03-05 09:23:03,23.3417,113.4244,Guangdong,1181.0,163.0,1188.0
3400,1272.0,China,03-05-2020,22.0,2020-03-05 01:48:26,33.882,113.614,Henan,1239.0,11.0,1261.0
3401,1215.0,China,03-05-2020,1.0,2020-03-05 09:43:03,29.1832,120.0934,Zhejiang,1124.0,90.0,1125.0
3402,1018.0,China,03-05-2020,4.0,2020-03-05 08:43:03,27.6104,111.7088,Hunan,938.0,76.0,942.0
3403,990.0,China,03-05-2020,6.0,2020-03-05 04:33:02,31.8257,117.2264,Anhui,970.0,14.0,976.0
3404,935.0,China,03-05-2020,1.0,2020-03-05 01:16:58,27.614,115.7221,Jiangxi,901.0,33.0,902.0
3405,758.0,China,03-05-2020,6.0,2020-03-05 14:53:03,36.3427,118.1498,Shandong,578.0,174.0,584.0
3406,706.0,Ship,03-05-2020,6.0,2020-03-03 03:13:06,35.4437,139.638,Diamond Princess cruise ship,10.0,690.0,16.0
3407,631.0,China,03-05-2020,0.0,2020-03-05 14:53:03,32.9711,119.455,Jiangsu,583.0,48.0,583.0
3408,576.0,China,03-05-2020,6.0,2020-03-05 23:23:02,30.0572,107.874,Chongqing,512.0,58.0,518.0
3409,539.0,China,03-05-2020,3.0,2020-03-05 14:53:03,30.6171,102.7103,Sichuan,425.0,111.0,428.0
3410,482.0,Germany,03-05-2020,0.0,2020-03-05 17:43:03,51.0,9.0,NA,16.0,466.0,16.0
3411,481.0,China,03-05-2020,13.0,2020-03-05 00:23:06,47.862,127.7615,Heilongjiang,379.0,89.0,392.0
3412,418.0,China,03-05-2020,8.0,2020-03-04 23:23:01,40.1824,116.4142,Beijing,297.0,113.0,305.0
3413,377.0,France,03-05-2020,6.0,2020-03-05 15:13:22,47.0,2.0,NA,12.0,359.0,18.0
3414,360.0,Japan,03-05-2020,6.0,2020-03-05 13:43:04,36.0,138.0,NA,43.0,311.0,49.0
3415,339.0,China,03-05-2020,3.0,2020-03-05 06:23:06,31.202,121.4491,Shanghai,303.0,33.0,306.0
3416,318.0,China,03-05-2020,6.0,2020-03-05 14:53:03,38.0428,114.5149,Hebei,304.0,8.0,310.0
3417,296.0,China,03-05-2020,1.0,2020-03-05 09:33:03,26.0789,117.9874,Fujian,277.0,18.0,278.0
3418,259.0,Spain,03-05-2020,3.0,2020-03-05 17:43:03,40.0,-4.0,NA,2.0,254.0,5.0
3419,252.0,China,03-05-2020,2.0,2020-03-05 10:03:08,23.8298,108.7881,Guangxi,214.0,36.0,216.0
3420,245.0,China,03-05-2020,1.0,2020-03-05 06:03:08,35.1917,108.8701,Shaanxi,224.0,20.0,225.0
3421,174.0,China,03-05-2020,2.0,2020-03-03 03:43:02,24.974,101.487,Yunnan,169.0,3.0,171.0
3422,168.0,China,03-05-2020,6.0,2020-03-05 06:13:10,19.1959,109.7453,Hainan,158.0,4.0,164.0
3423,146.0,China,03-05-2020,2.0,2020-03-02 01:13:06,26.8154,106.8748,Guizhou,114.0,30.0,116.0
3424,136.0,China,03-05-2020,3.0,2020-03-05 03:33:27,39.3054,117.323,Tianjin,128.0,5.0,131.0
3425,133.0,China,03-05-2020,0.0,2020-03-05 14:53:03,37.5777,112.2922,Shanxi,126.0,7.0,126.0
3426,125.0,China,03-05-2020,1.0,2020-03-03 14:33:03,41.2956,122.6085,Liaoning,106.0,18.0,107.0
3427,117.0,Singapore,03-05-2020,0.0,2020-03-05 13:43:04,1.2833,103.8333,NA,78.0,39.0,78.0
3428,115.0,United Kingdom,03-05-2020,1.0,2020-03-05 18:03:03,55.0,-3.0,NA,8.0,106.0,9.0
3429,114.0,Switzerland,03-05-2020,1.0,2020-03-05 17:43:03,46.8182,8.2275,NA,3.0,110.0,4.0
3430,105.0,Hong Kong,03-05-2020,2.0,2020-03-05 00:23:07,22.3,114.2,Hong Kong,43.0,60.0,45.0
3431,102.0,China,03-05-2020,2.0,2020-03-05 15:13:13,36.0611,103.8343,Gansu,87.0,13.0,89.0
3432,94.0,Sweden,03-05-2020,0.0,2020-03-05 18:03:03,63.0,16.0,NA,0.0,94.0,0.0
3433,93.0,China,03-05-2020,1.0,2020-03-05 14:53:03,43.6661,126.1923,Jilin,88.0,4.0,89.0
3434,87.0,Norway,03-05-2020,0.0,2020-03-05 17:43:03,60.472,8.4689,NA,0.0,87.0,0.0
3435,82.0,Netherlands,03-05-2020,0.0,2020-03-05 14:23:03,52.1326,5.2913,NA,0.0,82.0,0.0
3436,76.0,China,03-05-2020,3.0,2020-03-05 06:03:08,41.1129,85.2401,Xinjiang,70.0,3.0,73.0
3437,75.0,China,03-05-2020,1.0,2020-03-05 23:53:01,44.0935,113.9448,Inner Mongolia,65.0,9.0,66.0
3438,75.0,China,03-05-2020,0.0,2020-03-04 01:33:07,37.2692,106.1655,Ningxia,69.0,6.0,69.0
3439,58.0,Kuwait,03-05-2020,0.0,2020-03-05 13:43:04,29.5,47.75,NA,0.0,58.0,0.0
3440,55.0,Bahrain,03-05-2020,0.0,2020-03-05 13:53:03,26.0275,50.55,NA,0.0,55.0,0.0
3441,51.0,United States,03-05-2020,10.0,2020-03-05 22:03:17,47.548,-121.9836,"King County, WA",1.0,40.0,11.0
3442,50.0,Belgium,03-05-2020,0.0,2020-03-05 13:53:03,50.8333,4.0,NA,1.0,49.0,1.0
3443,50.0,Malaysia,03-05-2020,0.0,2020-03-04 13:03:08,2.5,112.5,NA,22.0,28.0,22.0
3444,47.0,Thailand,03-05-2020,1.0,2020-03-05 06:23:06,15.0,101.0,NA,31.0,15.0,32.0
3445,45.0,United States,03-05-2020,0.0,2020-03-02 19:53:03,35.4437,139.638,Unassigned Location (From Diamond Princess),0.0,45.0,0.0
3446,44.0,Taiwan,03-05-2020,1.0,2020-03-05 14:53:03,23.7,121.0,Taiwan,12.0,31.0,13.0
3447,41.0,Austria,03-05-2020,0.0,2020-03-05 17:53:02,47.5162,14.5501,NA,0.0,41.0,0.0
3448,35.0,Iraq,03-05-2020,2.0,2020-03-04 20:43:02,33.0,44.0,NA,0.0,33.0,2.0
3449,34.0,Iceland,03-05-2020,0.0,2020-03-05 13:53:03,64.9631,-19.0208,NA,0.0,34.0,0.0
3450,31.0,Greece,03-05-2020,0.0,2020-03-05 14:23:03,39.0742,21.8243,NA,0.0,31.0,0.0
3451,30.0,India,03-05-2020,0.0,2020-03-05 13:53:03,21.0,78.0,NA,3.0,27.0,3.0
3452,29.0,United Arab Emirates,03-05-2020,0.0,2020-03-05 23:53:02,24.0,54.0,NA,5.0,24.0,5.0
3453,22.0,Australia,03-05-2020,1.0,2020-03-04 20:43:03,-33.8688,151.2093,New South Wales,4.0,17.0,5.0
3454,21.0,Canada,03-05-2020,0.0,2020-03-05 17:53:03,43.6532,-79.3832,"Toronto, ON",2.0,19.0,2.0
3455,21.0,San Marino,03-05-2020,1.0,2020-03-05 13:53:03,43.9424,12.4578,NA,0.0,20.0,1.0
3456,20.0,United States,03-05-2020,0.0,2020-03-05 22:53:03,37.3541,-121.9552,"Santa Clara, CA",1.0,19.0,1.0
3457,18.0,China,03-05-2020,0.0,2020-02-21 04:43:02,35.7452,95.9956,Qinghai,18.0,0.0,18.0
3458,18.0,United States,03-05-2020,1.0,2020-03-05 20:23:07,48.033,-121.8339,"Snohomish County, WA",0.0,17.0,1.0
3459,18.0,United States,03-05-2020,0.0,2020-03-05 21:33:03,41.122,-73.7949,"Westchester County, NY",0.0,18.0,0.0
3460,16.0,Israel,03-05-2020,0.0,2020-03-05 17:53:02,31.0,35.0,NA,1.0,15.0,1.0
3461,16.0,Lebanon,03-05-2020,0.0,2020-03-05 17:53:02,33.8547,35.8623,NA,1.0,15.0,1.0
3462,16.0,Oman,03-05-2020,0.0,2020-03-05 17:53:02,21.0,57.0,NA,2.0,14.0,2.0
3463,16.0,Vietnam,03-05-2020,0.0,2020-02-25 08:53:02,16.0,108.0,NA,16.0,0.0,16.0
3464,13.0,Australia,03-05-2020,0.0,2020-03-05 17:33:06,-28.0167,153.4,Queensland,8.0,5.0,8.0
3465,13.0,Canada,03-05-2020,0.0,2020-03-05 04:43:03,49.2827,-123.1207,British Columbia,3.0,10.0,3.0
3466,13.0,Ecuador,03-05-2020,0.0,2020-03-05 17:53:02,-1.8312,-78.1834,NA,0.0,13.0,0.0
3467,12.0,Algeria,03-05-2020,0.0,2020-03-04 19:33:03,28.0339,1.6596,NA,0.0,12.0,0.0
3468,12.0,Czech Republic,03-05-2020,0.0,2020-03-05 17:53:02,49.8175,15.473,NA,0.0,12.0,0.0
3469,12.0,Finland,03-05-2020,0.0,2020-03-05 13:53:03,64.0,26.0,NA,1.0,11.0,1.0
3470,11.0,United States,03-05-2020,0.0,2020-03-05 21:03:14,34.0522,-118.2437,"Los Angeles, CA",0.0,11.0,0.0
3471,10.0,Australia,03-05-2020,0.0,2020-03-05 18:33:03,-37.8136,144.9631,Victoria,7.0,3.0,7.0
3472,10.0,Croatia,03-05-2020,0.0,2020-03-04 16:53:02,45.1667,15.5,NA,0.0,10.0,0.0
3473,10.0,Denmark,03-05-2020,0.0,2020-03-04 00:03:15,56.2639,9.5018,NA,0.0,10.0,0.0
3474,10.0,Macau,03-05-2020,0.0,2020-03-03 12:33:02,22.1667,113.55,Macau,9.0,1.0,9.0
3475,8.0,Portugal,03-05-2020,0.0,2020-03-05 13:53:03,39.3999,-8.2245,NA,0.0,8.0,0.0
3476,8.0,Qatar,03-05-2020,0.0,2020-03-04 00:03:15,25.3548,51.1839,NA,0.0,8.0,0.0
3477,6.0,Azerbaijan,03-05-2020,0.0,2020-03-05 13:53:03,40.1431,47.5769,NA,0.0,6.0,0.0
3478,6.0,Belarus,03-05-2020,0.0,2020-03-04 12:43:03,53.7098,27.9534,NA,0.0,6.0,0.0
3479,6.0,Ireland,03-05-2020,0.0,2020-03-04 21:13:07,53.1424,-7.6921,NA,0.0,6.0,0.0
3480,6.0,Romania,03-05-2020,0.0,2020-03-05 06:23:06,46.0,25.0,NA,1.0,5.0,1.0
3481,5.0,Australia,03-05-2020,0.0,2020-03-04 21:03:07,-34.9285,138.6007,South Australia,2.0,3.0,2.0
3482,5.0,Mexico,03-05-2020,0.0,2020-03-03 10:03:04,23.0,-102.0,NA,1.0,4.0,1.0
3483,5.0,Pakistan,03-05-2020,0.0,2020-03-03 04:33:03,30.3753,69.3451,NA,0.0,5.0,0.0
3484,5.0,Saudi Arabia,03-05-2020,0.0,2020-03-05 17:53:03,24.0,45.0,NA,0.0,5.0,0.0
3485,5.0,United States,03-05-2020,0.0,2020-03-05 18:33:03,41.7377,-87.6976,"Cook County, IL",2.0,3.0,2.0
3486,4.0,Brazil,03-05-2020,0.0,2020-03-04 20:33:02,-14.235,-51.9253,NA,0.0,4.0,0.0
3487,4.0,Chile,03-05-2020,0.0,2020-03-05 18:13:04,-35.6751,-71.543,NA,0.0,4.0,0.0
3488,4.0,Georgia,03-05-2020,0.0,2020-03-05 13:53:03,42.3154,43.3569,NA,0.0,4.0,0.0
3489,4.0,Palestine,03-05-2020,0.0,2020-03-05 13:53:03,31.9522,35.2332,NA,0.0,4.0,0.0
3490,4.0,Russia,03-05-2020,0.0,2020-03-05 13:53:03,60.0,90.0,NA,2.0,2.0,2.0
3491,4.0,Senegal,03-05-2020,0.0,2020-03-04 20:43:02,14.4974,-14.4524,NA,0.0,4.0,0.0
3492,4.0,United States,03-05-2020,0.0,2020-03-05 21:03:13,40.7128,-74.006,"New York City, NY",0.0,4.0,0.0
3493,3.0,Australia,03-05-2020,1.0,2020-03-05 17:13:35,-31.9505,115.8605,Western Australia,0.0,2.0,1.0
3494,3.0,Egypt,03-05-2020,0.0,2020-03-05 13:53:03,26.0,30.0,NA,1.0,2.0,1.0
3495,3.0,Estonia,03-05-2020,0.0,2020-03-05 13:53:03,58.5953,25.0136,NA,0.0,3.0,0.0
3496,3.0,New Zealand,03-05-2020,0.0,2020-03-04 20:13:11,-40.9006,174.886,NA,0.0,3.0,0.0
3497,3.0,Philippines,03-05-2020,1.0,2020-02-12 07:43:02,13.0,122.0,NA,1.0,1.0,2.0
3498,3.0,Saint Barthelemy,03-05-2020,0.0,2020-03-04 02:43:03,17.9,-62.8333,NA,0.0,3.0,0.0
